DATE_TIME,DC_POWER,AC_POWER,DAILY_YIELD,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 00:00:00,0.0,0.0,0.0,25.184316133333333,22.8575074,0.0
2020-05-15 00:15:00,0.0,0.0,0.0,25.08458866666667,22.761667866666663,0.0
2020-05-15 00:30:00,0.0,0.0,0.0,24.935752600000004,22.59230553333333,0.0
2020-05-15 00:45:00,0.0,0.0,0.0,24.8461304,22.36085213333333,0.0
2020-05-15 01:00:00,0.0,0.0,0.0,24.621525357142858,22.165422642857145,0.0
2020-05-15 01:15:00,0.0,0.0,0.0,24.5360922,21.968570866666667,0.0
2020-05-15 01:30:00,0.0,0.0,0.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:45:00,0.0,0.0,0.0,24.87302233333333,23.1609192,0.0
2020-05-15 02:00:00,0.0,0.0,0.0,24.936930466666663,23.026113,0.0
2020-05-15 02:15:00,0.0,0.0,0.0,25.0122476,23.343229266666665,0.0
2020-05-15 02:30:00,0.0,0.0,0.0,25.005149333333332,23.639459266666663,0.0
2020-05-15 02:45:00,0.0,0.0,0.0,24.993019533333328,24.0394858,0.0
2020-05-15 03:00:00,0.0,0.0,0.0,25.016309428571425,24.384135571428573,0.0
2020-05-15 03:15:00,0.0,0.0,0.0,24.985215266666664,24.35150773333333,0.0
2020-05-15 03:30:00,0.0,0.0,0.0,24.93773193333333,24.060296533333336,0.0
2020-05-15 03:45:00,0.0,0.0,0.0,24.87909953333333,23.709794133333336,0.0
2020-05-15 04:00:00,0.0,0.0,0.0,24.6789022,22.58994153333333,0.0
2020-05-15 04:15:00,0.0,0.0,0.0,24.3519308,21.78364253333333,0.0
2020-05-15 04:30:00,0.0,0.0,0.0,24.0626222,21.85252493333333,0.0
2020-05-15 04:45:00,0.0,0.0,0.0,24.013224200000003,22.306315,0.0
2020-05-15 05:00:00,0.0,0.0,0.0,24.1771058,22.551908466666664,0.0
2020-05-15 05:15:00,0.0,0.0,0.0,24.304888,22.979492071428577,0.0
2020-05-15 05:30:00,0.0,0.0,0.0,24.328727266666665,23.452380466666668,0.0
2020-05-15 05:45:00,0.0,0.0,0.0,24.28921113333333,23.09669193333333,0.0008627212413333
2020-05-15 06:00:00,942.14880953,90.929166668,0.0,24.088446066666663,22.2067566,0.0058869571866666
2020-05-15 06:15:00,6142.1011903,593.33869048,61.261904762,24.01163526666667,22.35345866666667,0.0222816074666666
2020-05-15 06:30:00,15271.1547618,1480.19464286,324.529761903,23.976731266666665,22.893282,0.0494097238666666
2020-05-15 06:45:00,28626.589287,2790.4482143,819.5059523699999,24.21899,24.442443933333333,0.0953944536
2020-05-15 07:00:00,41345.914287,4052.6621428999997,1717.74999999,24.5373984,27.185652866666665,0.1419404433333333
2020-05-15 07:15:00,44564.20833,4368.7226191,2751.9761904,24.8159595,28.888477857142853,0.1547126757142856
2020-05-15 07:30:00,43619.291666,4275.935119,3850.3750001,24.988789866666668,29.6056438,0.1487991533333333
2020-05-15 07:45:00,44395.892857,4352.0946427,4888.4285715,25.21618033333333,29.547110933333336,0.1447934189333333
2020-05-15 08:00:00,64834.803572,6365.6089285,6160.8214287,25.41951306666667,31.412544733333327,0.2016386213333333
2020-05-15 08:15:00,101937.157142,10002.0646429,8229.2071429,25.95908213333333,35.5287108,0.3457076533333333
2020-05-15 08:30:00,112129.565473,10995.602976099999,10969.9880953,26.430782066666666,40.3180586,0.4053485726666666
2020-05-15 08:45:00,92505.464285,9080.0678571,13269.5178572,26.8318298,39.08195373333332,0.3124267953333332
2020-05-15 09:00:00,165598.892858,16211.35,16593.1785714,27.6209698,45.0092326,0.6231526486666666
2020-05-15 09:15:00,98826.017857,9692.832143,19980.9821428,27.988362071428572,46.6177065,0.3448840357142857
2020-05-15 09:30:00,76522.24999899999,7511.4000001,21888.8928567,27.516727866666667,39.136326,0.2492484
2020-05-15 09:45:00,161370.035715,15793.1124999,24533.3809524,27.450107666666668,40.93057693333333,0.5412059773333334
2020-05-15 10:00:00,183026.214283,17896.7982142,29346.7321444,28.632191866666663,52.5477356,0.670675372
2020-05-15 10:15:00,158716.553571,15531.95,32973.535714,28.768912733333337,47.633738,0.5722834766666666
2020-05-15 10:30:00,129103.635715,12648.5917859,36823.174999,29.35144260000001,49.249723266666656,0.4551483833333333
2020-05-15 10:45:00,113123.142857,11091.6289285,39799.292857,28.854707866666665,44.048325600000005,0.3619616539999999
2020-05-15 11:00:00,193768.035707,18936.5592845,43389.953574,29.410819333333336,47.68545339999999,0.6365608813333332
2020-05-15 11:15:00,160301.22619000002,15683.7136904,47752.761904,30.21606228571428,50.006988571428565,0.5857872135714286
2020-05-15 11:30:00,155409.160714,15207.2839286,51726.053571,30.2870728,49.8413636,0.5570693833333333
2020-05-15 11:45:00,167668.196427,16401.5892857,55271.107142,30.811049333333333,47.8363832,0.4679868693333333
2020-05-15 12:00:00,155821.696428,15250.8083332,59620.946429,31.305375066666663,49.183583533333326,0.5149625866666667
2020-05-15 12:15:00,209569.398819,20477.0178565,63932.303572,31.50729773333333,49.84449266666666,0.7878660286666666
2020-05-15 12:30:00,197884.50001,19341.707142,69163.071429,32.147684733333335,52.35325513333333,0.6492476293333334
2020-05-15 12:45:00,209419.238093,20470.8976196,73879.196429,32.39142040000001,50.631239933333326,0.761243312
2020-05-15 13:00:00,129842.357143,12721.8767857,77961.321428,32.622796071428574,49.610767714285714,0.4160351014285714
2020-05-15 13:15:00,149740.553574,14665.9857143,81491.803572,32.49706446666666,47.01116133333333,0.489243946
2020-05-15 13:30:00,175573.464286,17185.6589285,85448.928572,32.52462140000001,46.66986293333333,0.574561224
2020-05-15 13:45:00,170970.589284,16736.7428575,89618.464288,32.67847086666667,47.516884133333335,0.560985624
2020-05-15 14:00:00,222438.714294,21747.0660709,94351.839285,33.763185400000005,49.80390433333333,0.7350834633333333
2020-05-15 14:15:00,259813.28571999999,25352.546429,100265.464287,34.13076993333335,55.030613,0.8936614913333333
2020-05-15 14:30:00,142901.932142,13989.1960714,105649.507142,34.08138426666667,54.51913673333334,0.466788824
2020-05-15 14:45:00,160715.529762,15723.0553573,108951.89881,33.69572221428571,47.618194642857134,0.5421384957142857
2020-05-15 15:00:00,128604.375,12603.7660715,112657.625,33.89057606666666,46.02908119999999,0.3988885433333333
2020-05-15 15:15:00,143255.142856,14031.0267857,115985.999999,34.043744000000004,44.28609193333333,0.4472921486666666
2020-05-15 15:30:00,166946.32143,16342.9196427,119794.52381,34.40285233333333,46.7442812,0.5651963973333332
2020-05-15 15:45:00,107547.160714,10543.7660713,122858.380952,34.430942666666674,43.9206158,0.3462306933333333
2020-05-15 16:00:00,109120.678571,10704.0232143,125887.767858,34.38115033333334,43.332853333333325,0.3581823699999999
2020-05-15 16:15:00,99493.017857,9763.4464286,128208.535714,34.12625693333333,41.007431933333336,0.3288961193333332
2020-05-15 16:30:00,104079.607143,10210.6642856,130816.017856,34.35660993333333,41.28059066666666,0.344954196
2020-05-15 16:45:00,77777.196429,7643.7595239,133059.166667,33.86159653333333,39.419075933333325,0.260346758
2020-05-15 17:00:00,49913.767857,4894.9928571,134620.839284,33.443313571428575,36.82670364285714,0.1668127414285714
2020-05-15 17:15:00,49718.660716,4875.0053572,135859.303572,33.30025473333334,35.852207400000005,0.1738986373333333
2020-05-15 17:30:00,26248.833333,2558.0166667,136646.75,33.03212220000001,34.3384004,0.08716189
2020-05-15 17:45:00,11391.25,1102.00535715,137121.857143,32.311871133333334,31.54853933333333,0.0384030336
2020-05-15 18:00:00,6505.0,628.37678572,137350.446429,31.13241364285714,30.225331,0.0225449364285714
2020-05-15 18:15:00,2199.21785711,212.151785715,137449.607144,29.243110933333337,28.6825074,0.00914994484
2020-05-15 18:30:00,0.0,0.0,137473.0,28.495518,27.285992266666668,0.001841024544
2020-05-15 18:45:00,0.0,0.0,137473.0,27.8840638,25.96194653333333,0.0
2020-05-15 19:00:00,0.0,0.0,87463.0,27.455975400000003,25.38531306666667,0.0
2020-05-15 19:15:00,0.0,0.0,87463.0,27.0975484,25.200846400000003,0.0
2020-05-15 19:30:00,0.0,0.0,87463.0,27.01870113333333,25.745267733333336,0.00012538276
2020-05-15 19:45:00,0.0,0.0,87463.0,23.787237466666667,22.5114056,0.000100219904
2020-05-15 20:00:00,0.0,0.0,87463.0,22.66317964285714,20.290725714285717,0.0
2020-05-15 20:15:00,0.0,0.0,87463.0,23.412097066666668,20.736596666666667,0.0
2020-05-15 20:30:00,0.0,0.0,87463.0,22.30098866666667,20.375416933333337,0.0
2020-05-15 20:45:00,0.0,0.0,87463.0,22.0374816,20.312805133333327,0.0
2020-05-15 21:00:00,0.0,0.0,87463.0,22.168518066666667,20.6512674,0.0
2020-05-15 21:15:00,0.0,0.0,87463.0,22.1193604,20.632086200000003,0.0
2020-05-15 21:30:00,0.0,0.0,87463.0,22.221250333333334,20.75869966666667,0.0
2020-05-15 21:45:00,0.0,0.0,87463.0,22.236828466666665,20.914416666666668,0.0
2020-05-15 22:00:00,0.0,0.0,87463.0,22.22185842857143,20.895703928571425,0.0
2020-05-15 22:15:00,0.0,0.0,87463.0,22.149312533333333,20.732185866666665,0.0
2020-05-15 22:30:00,0.0,0.0,87463.0,22.104713866666668,20.82985206666667,0.0
2020-05-15 22:45:00,0.0,0.0,87463.0,22.057079933333338,21.072275666666663,0.0
2020-05-15 23:00:00,0.0,0.0,87463.0,22.23601830769231,21.241316538461536,0.0
2020-05-16 02:00:00,0.0,0.0,0.0,21.68216,20.072144,0.0
